Day,Close
11858,	89.39
11857,	89.06
11856,	90.07
11855,	90.53
11854,	90.43
11853,	91.41
11852,	92.27
11851,	91.58
11850,	90.61
11849,	90.53
11848,	89.56
11847,	89.08
11846,	88.64
11845,	90.08
11844,	89.22
11843,	88.10
11842,	87.30
11841,	85.64
11840,	86.23
11839,	86.62
11838,	86.04
11837,	86.12
11836,	87.09
11835,	87.23
11834,	86.30
11833,	87.25
11832,	86.60
11831,	86.30
11830,	85.60
11829,	84.18
11828,	83.77
11827,	82.84
11826,	80.99
11825,	80.35
11824,	80.88
11823,	81.51
11822,	82.43
11821,	82.64
11820,	83.36
11819,	83.85
11818,	83.59
11817,	82.06
11816,	81.42
11815,	83.39
11814,	83.61
11813,	84.34
11812,	85.13
11811,	86.01
11810,	84.76
11809,	83.74
11808,	83.59
11807,	84.36
11806,	84.95
11805,	84.30
11804,	83.69
11803,	83.90
11802,	83.56
11801,	83.03
11800,	81.59
11799,	80.77
11798,	80.37
11797,	79.53
11796,	81.44
11795,	82.62
11794,	82.21
11793,	81.44
11792,	80.93
11791,	81.50
11790,	81.01
11789,	79.92
11788,	78.58
11787,	78.36
11786,	78.63
11785,	78.56
11784,	78.95
11783,	77.61
11782,	77.82
11781,	76.98
11780,	76.21
11779,	77.26
11778,	76.03
11777,	75.37
11776,	72.98
11775,	72.07
11774,	71.74
11773,	70.70
11772,	71.08
11771,	70.96
11770,	72.05
11769,	72.14
11768,	71.68
11767,	72.31
11766,	72.61
11765,	71.17
11764,	70.04
11763,	71.02
11762,	71.07
11761,	70.71
11760,	70.23
11759,	68.56
11758,	67.16
11757,	67.14
11756,	67.44
11755,	66.88
11754,	65.96
11753,	66.91
11752,	67.65
11751,	67.90
11750,	67.58
11749,	66.46
11748,	67.07
11747,	67.45
11746,	67.67
11745,	67.28
11744,	65.60
11743,	65.01
11742,	66.13
11741,	67.41
11740,	67.17
11739,	68.11
11738,	69.97
11737,	69.94
11736,	69.47
11735,	68.83
11734,	68.90
11733,	68.18
11732,	67.90
11731,	68.20
11730,	69.27
11729,	71.91
11728,	73.06
11727,	73.35
11726,	73.67
11725,	75.15
11724,	74.91
11723,	75.21
11722,	74.75
11721,	75.11
11720,	73.08
11719,	73.88
11718,	73.90
11717,	74.31
11716,	72.83
11715,	70.09
11714,	70.12
11713,	70.22
11712,	71.03
11711,	73.13
11710,	73.50
11709,	72.28
11708,	71.17
11707,	70.33
11706,	71.44
11705,	72.74
11704,	71.14
11703,	69.79
11702,	67.82
11701,	64.84
11700,	64.95
11699,	62.34
11698,	62.28
11697,	63.38
11696,	63.39
11695,	63.54
11694,	64.94
11693,	66.46
11692,	67.57
11691,	68.02
11690,	69.42
11689,	70.14
11688,	70.09
11687,	67.72
11686,	67.38
11685,	66.26
11684,	65.20
11683,	66.71
11682,	68.55
11681,	69.24
11680,	69.72
11679,	71.42
11678,	70.87
11677,	68.69
11676,	70.52
11675,	72.15
11674,	69.99
11673,	70.76
11672,	70.94
11671,	72.16
11670,	71.55
11669,	72.80
11668,	73.51
11667,	74.95
11666,	74.57
11665,	75.67
11664,	76.30
11663,	76.73
11662,	78.49
11661,	79.75
11660,	80.86
11659,	81.57
11658,	82.65
11657,	80.52
11656,	79.29
11655,	78.59
11654,	78.75
11653,	79.31
11652,	80.50
11651,	80.94
11650,	82.40
11649,	83.98
11648,	84.99
11647,	84.65
11646,	83.81
11645,	83.54
11644,	83.78
11643,	83.70
11642,	82.81
11641,	83.78
11640,	83.15
11639,	79.89
11638,	79.99
11637,	81.48
11636,	81.09
11635,	83.66
11634,	84.25
11633,	84.30
11632,	86.02
11631,	86.00
11630,	86.31
11629,	87.61
11628,	88.98
11627,	87.69
11626,	87.46
11625,	88.21
11624,	88.84
11623,	89.45
11622,	90.04
11621,	91.30
11620,	92.34
11619,	92.06
11618,	92.28
11617,	93.10
11616,	92.55
11615,	91.96
11614,	90.31
11613,	90.14
11612,	89.10
11611,	87.28
11610,	87.43
11609,	86.89
11608,	88.37
11607,	88.58
11606,	87.29
11605,	87.09
11604,	87.91
11603,	87.86
11602,	88.21
11601,	89.72
11600,	90.45
11599,	90.69
11598,	90.66
11597,	91.47
11596,	92.96
11595,	91.64
11594,	91.46
11593,	91.12
11592,	91.29
11591,	92.09
11590,	92.22
11589,	90.31
11588,	90.00
11587,	90.18
11586,	89.57
11585,	90.30
11584,	91.81
11583,	93.38
11582,	93.75
11581,	94.78
11580,	94.36
11579,	93.66
11578,	92.05
11577,	92.12
11576,	92.40
11575,	92.61
11574,	92.03
11573,	93.01
11572,	94.33
11571,	94.33
11570,	93.35
11569,	93.25
11568,	93.98
11567,	94.82
11566,	96.59
11565,	97.95
11564,	97.64
11563,	97.27
11562,	97.34
11561,	97.57
11560,	97.23
11559,	98.05
11558,	99.28
11557,	99.65
11556,	99.74
11555,	99.15
11554,	98.88
11553,	97.78
11552,	96.94
11551,	97.98
11550,	97.32
11549,	95.53
11548,	95.53
11547,	96.22
11546,	96.40
11545,	96.00
11544,	95.03
11543,	95.39
11542,	94.71
11541,	93.44
11540,	92.12
11539,	92.27
11538,	90.95
11537,	90.98
11536,	90.94
11535,	90.66
11534,	92.33
11533,	93.30
11532,	93.26
11531,	93.00
11530,	93.29
11529,	95.32
11528,	96.57
11527,	97.06
11526,	96.01
11525,	96.09
11524,	96.63
11523,	96.82
11522,	97.07
11521,	96.55
11520,	95.40
11519,	95.56
11518,	97.30
11517,	95.67
11516,	94.23
11515,	93.42
11514,	93.66
11513,	92.39
11512,	93.42
11511,	96.12
11510,	98.07
11509,	98.90
11508,	99.80
11507,	97.68
11506,	97.55
11505,	97.54
11504,	97.74
11503,	95.74
11502,	92.90
11501,	93.54
11500,	94.55
11499,	94.82
11498,	94.74
11497,	92.75
11496,	93.29
11495,	92.38
11494,	93.57
11493,	96.04
11492,	97.95
11491,	96.51
11490,	94.42
11489,	92.16
11488,	93.59
11487,	93.90
11486,	95.96
11485,	97.31
11484,	97.65
11483,	95.70
11482,	96.58
11481,	99.44
11480,	99.76
11479,	98.66
11478,	100.71
11477,	103.88
11476,	102.43
11475,	102.45
11474,	104.36
11473,	104.44
11472,	105.30
11471,	107.02
11470,	105.80
11469,	104.96
11468,	105.52
11467,	107.07
11466,	107.69
11465,	108.29
11464,	109.33
11463,	111.15
11462,	111.38
11461,	110.50
11460,	110.27
11459,	109.75
11458,	109.16
11457,	110.22
11456,	110.01
11455,	109.97
11454,	110.19
11453,	110.05
11452,	111.44
11451,	111.09
11450,	109.22
11449,	110.13
11448,	110.23
11447,	109.85
11446,	108.41
11445,	108.78
11444,	108.79
11443,	108.21
11442,	108.43
11441,	109.08
11440,	108.83
11439,	108.05
11438,	107.36
11437,	107.20
11436,	106.76
11435,	105.88
11434,	103.77
11433,	104.15
11432,	104.44
11431,	103.36
11430,	103.06
11429,	103.22
11428,	103.85
11427,	104.76
11426,	105.15
11425,	104.64
11424,	104.51
11423,	104.25
11422,	103.88
11421,	104.03
11420,	103.02
11419,	102.42
11418,	101.62
11417,	101.91
11416,	100.53
11415,	100.89
11414,	101.61
11413,	102.31
11412,	102.29
11411,	103.01
11410,	102.71
11409,	103.71
11408,	104.77
11407,	105.61
11406,	105.55
11405,	106.55
11404,	106.73
11403,	106.49
11402,	106.67
11401,	106.83
11400,	108.22
11399,	109.25
11398,	109.59
11397,	109.85
11396,	109.64
11395,	108.14
11394,	107.52
11393,	107.14
11392,	106.55
11391,	106.35
11390,	105.72
11389,	105.67
11388,	104.09
11387,	105.50
11386,	105.80
11385,	103.52
11384,	102.14
11383,	101.28
11382,	101.78
11381,	101.87
11380,	102.90
11379,	104.26
11378,	104.69
11377,	103.62
11376,	103.30
11375,	102.25
11374,	103.70
11373,	103.21
11372,	104.44
11371,	103.99
11370,	103.60
11369,	105.10
11368,	106.40
11367,	107.60
11366,	108.29
11365,	106.70
11364,	107.03
11363,	105.84
11362,	104.31
11361,	104.62
11360,	102.97
11359,	103.93
11358,	104.95
11357,	105.91
11356,	107.51
11355,	107.94
11354,	107.14
11353,	104.07
11352,	103.58
11351,	102.73
11350,	103.86
11349,	105.56
11348,	106.43
11347,	106.57
11346,	105.90
11345,	108.17
11344,	109.54
11343,	110.44
11342,	111.25
11341,	110.53
11340,	111.00
11339,	110.22
11338,	108.43
11337,	107.10
11336,	106.97
11335,	107.23
11334,	108.89
11333,	108.34
11332,	109.99
11331,	111.57
11330,	112.17
11329,	111.54
11328,	110.94
11327,	111.44
11326,	112.08
11325,	112.58
11324,	112.68
11323,	112.21
11322,	110.86
11321,	109.28
11320,	108.52
11319,	108.77
11318,	109.24
11317,	110.18
11316,	111.52
11315,	112.71
11314,	111.62
11313,	111.56
11312,	109.84
11311,	108.88
11310,	108.84
11309,	110.49
11308,	111.95
11307,	112.17
11306,	113.54
11305,	114.12
11304,	114.98
11303,	114.48
11302,	113.86
11301,	113.79
11300,	114.23
11299,	114.45
11298,	114.10
11297,	112.68
11296,	112.28
11295,	111.05
11294,	111.68
11293,	110.90
11292,	112.19
11291,	113.16
11290,	114.44
11289,	114.69
11288,	115.40
11287,	114.98
11286,	114.45
11285,	115.10
11284,	116.78
11283,	116.06
11282,	114.68
11281,	113.16
11280,	113.66
11279,	114.45
11278,	114.23
11277,	114.35
11276,	114.76
11275,	116.03
11274,	115.83
11273,	116.01
11272,	116.45
11271,	116.73
11270,	118.22
11269,	118.21
11268,	118.78
11267,	118.85
11266,	118.68
11265,	118.14
11264,	118.44
11263,	119.30
11262,	120.24
11261,	119.43
11260,	119.73
11259,	119.85
11258,	119.87
11257,	119.40
11256,	119.57
11255,	119.10
11254,	118.05
11253,	116.93
11252,	116.30
11251,	115.83
11250,	115.11
11249,	115.95
11248,	116.34
11247,	116.90
11246,	118.26
11245,	118.24
11244,	118.56
11243,	118.66
11242,	119.12
11241,	118.86
11240,	118.60
11239,	118.01
11238,	117.58
11237,	117.77
11236,	117.38
11235,	116.67
11234,	116.52
11233,	116.47
11232,	116.72
11231,	117.27
11230,	116.90
11229,	116.21
11228,	115.53
11227,	115.49
11226,	115.13
11225,	114.50
11224,	114.95
11223,	113.90
11222,	113.73
11221,	113.50
11220,	113.35
11219,	113.98
11218,	114.22
11217,	113.23
11216,	112.67
11215,	111.58
11214,	110.59
11213,	110.62
11212,	110.99
11211,	110.72
11210,	110.81
11209,	110.35
11208,	109.24
11207,	108.05
11206,	108.19
11205,	107.50
11204,	106.77
11203,	107.92
11202,	108.60
11201,	109.50
11200,	109.99
11199,	109.90
11198,	109.62
11197,	108.89
11196,	110.09
11195,	110.30
11194,	110.16
11193,	110.55
11192,	110.35
11191,	109.66
11190,	108.12
11189,	108.05
11188,	108.52
11187,	108.43
11186,	108.60
11185,	108.55
11184,	108.61
11183,	108.81
11182,	108.93
11181,	108.90
11180,	108.47
11179,	109.51
11178,	110.15
11177,	110.29
11176,	110.55
11175,	111.23
11174,	111.51
11173,	111.09
11172,	110.57
11171,	110.41
11170,	110.23
11169,	110.67
11168,	111.02
11167,	112.26
11166,	112.41
11165,	111.72
11164,	111.76
11163,	111.34
11162,	111.66
11161,	112.06
11160,	112.55
11159,	111.95
11158,	111.05
11157,	110.86
11156,	110.69
11155,	110.61
11154,	110.43
11153,	110.14
11152,	109.29
11151,	108.40
11150,	107.39
11149,	107.38
11148,	107.28
11147,	107.53
11146,	107.60
11145,	107.92
11144,	106.66
11143,	105.81
11142,	106.14
11141,	105.83
11140,	105.88
11139,	106.80
11138,	106.28
11137,	106.89
11136,	107.32
11135,	108.11
11134,	108.69
11133,	109.04
11132,	108.10
11131,	107.49
11130,	107.14
11129,	106.82
11128,	107.02
11127,	107.37
11126,	107.48
11125,	108.27
11124,	108.68
11123,	108.79
11122,	108.56
11121,	108.11
11120,	108.36
11119,	108.44
11118,	108.39
11117,	107.55
11116,	107.01
11115,	106.86
11114,	107.28
11113,	107.65
11112,	108.21
11111,	108.82
11110,	109.73
11109,	109.69
11108,	109.53
11107,	110.35
11106,	110.66
11105,	110.46
11104,	110.31
11103,	109.78
11102,	109.69
11101,	108.98
11100,	107.94
11099,	106.89
11098,	106.66
11097,	106.86
11096,	106.38
11095,	105.77
11094,	105.42
11093,	104.74
11092,	106.14
11091,	106.63
11090,	106.25
11089,	105.99
11088,	106.08
11087,	106.69
11086,	107.67
11085,	107.05
11084,	106.89
11083,	107.12
11082,	108.19
11081,	108.89
11080,	109.04
11079,	109.20
11078,	109.77
11077,	109.51
11076,	109.84
11075,	109.91
11074,	110.18
11073,	109.76
11072,	109.45
11071,	109.62
11070,	109.53
11069,	109.00
11068,	108.12
11067,	107.48
11066,	107.20
11065,	106.49
11064,	107.17
11063,	107.30
11062,	107.52
11061,	107.75
11060,	106.84
11059,	106.69
11058,	107.59
11057,	107.92
11056,	107.50
11055,	107.75
11054,	107.61
11053,	107.33
11052,	108.38
11051,	108.94
11050,	108.96
11049,	108.87
11048,	108.77
11047,	107.94
11046,	107.32
11045,	107.35
11044,	106.57
11043,	106.19
11042,	106.18
11041,	105.45
11040,	105.38
11039,	105.29
11038,	105.28
11037,	105.59
11036,	105.62
11035,	105.03
11034,	104.59
11033,	105.08
11032,	105.59
11031,	105.55
11030,	104.74
11029,	104.54
11028,	104.86
11027,	104.64
11026,	104.68
11025,	104.01
11024,	103.94
11023,	104.16
11022,	103.50
11021,	102.50
11020,	102.70
11019,	102.57
11018,	103.65
11017,	103.88
11016,	103.88
11015,	104.05
11014,	103.70
11013,	103.39
11012,	102.99
11011,	103.59
11010,	103.65
11009,	103.32
11008,	103.47
11007,	103.51
11006,	103.06
11005,	102.09
11004,	101.67
11003,	102.09
11002,	101.78
11001,	102.21
11000,	101.95
10999,	100.95
10998,	100.74
10997,	101.18
10996,	101.80
10995,	101.55
10994,	100.26
10993,	99.74
10992,	98.54
10991,	97.67
10990,	97.97
10989,	97.69
10988,	96.96
10987,	96.92
10986,	96.87
10985,	96.51
10984,	97.06
10983,	95.84
10982,	95.44
10981,	93.99
10980,	93.41
10979,	91.94
10978,	90.33
10977,	90.16
10976,	90.79
10975,	91.61
10974,	92.13
10973,	92.85
10972,	92.71
10971,	91.81
10970,	92.12
10969,	92.12
10968,	93.41
10967,	94.46
10966,	94.39
10965,	94.46
10964,	94.79
10963,	94.91
10962,	93.18
10961,	92.80
10960,	94.23
10959,	93.96
10958,	93.79
10957,	94.74
10956,	95.10
10955,	95.57
10954,	95.60
10953,	95.65
10952,	97.00
10951,	97.35
10950,	97.79
10949,	98.13
10948,	99.03
10947,	99.57
10946,	99.21
10945,	99.36
10944,	100.02
10943,	99.82
10942,	99.11
10941,	99.21
10940,	98.93
10939,	98.34
10938,	97.90
10937,	97.88
10936,	97.62
10935,	98.15
10934,	98.38
10933,	98.47
10932,	99.34
10931,	99.68
10930,	99.96
10929,	99.66
10928,	99.77
10927,	99.34
10926,	100.07
10925,	100.42
10924,	100.80
10923,	101.34
10922,	101.15
10921,	100.69
10920,	99.29
10919,	99.07
10918,	99.03
10917,	99.52
10916,	100.48
10915,	100.24
10914,	100.41
10913,	100.40
10912,	99.25
10911,	98.33
10910,	98.16
10909,	98.60
10908,	99.99
10907,	98.76
10906,	95.69
10905,	96.00
10904,	94.66
10903,	93.54
10902,	93.53
10901,	94.25
10900,	94.09
10899,	93.89
10898,	94.51
10897,	95.96
10896,	95.58
10895,	96.02
10894,	97.07
10893,	97.78
10892,	98.14
10891,	98.94
10890,	99.11
10889,	99.28
10888,	99.32
10887,	98.93
10886,	99.11
10885,	99.28
10884,	99.22
10883,	99.50
10882,	100.82
10881,	100.69
10880,	100.34
10879,	100.04
10878,	99.76
10877,	99.78
10876,	99.78
10875,	98.70
10874,	98.82
10873,	97.74
10872,	97.99
10871,	98.13
10870,	98.41
10869,	97.59
10868,	97.87
10867,	98.97
10866,	100.50
10865,	100.52
10864,	100.32
10863,	100.22
10862,	101.07
10861,	100.64
10860,	100.29
10859,	100.32
10858,	101.09
10857,	101.30
10856,	101.01
10855,	100.96
10854,	100.20
10853,	99.63
10852,	99.40
10851,	99.59
10850,	99.47
10849,	100.13
10848,	100.99
10847,	101.31
10846,	101.07
10845,	100.83
10844,	100.69
10843,	102.21
10842,	102.69
10841,	102.90
10840,	102.62
10839,	102.36
10838,	102.87
10837,	103.23
10836,	103.78
10835,	103.79
10834,	103.29
10833,	103.95
10832,	104.63
10831,	104.77
10830,	104.59
10829,	103.94
10828,	104.05
10827,	103.56
10826,	103.36
10825,	103.61
10824,	104.01
10823,	103.49
10822,	103.52
10821,	103.37
10820,	102.98
10819,	102.88
10818,	102.10
10817,	101.98
10816,	101.51
10815,	100.79
10814,	100.56
10813,	100.39
10812,	100.31
10811,	100.26
10810,	100.03
10809,	99.95
10808,	99.61
10807,	99.62
10806,	100.28
10805,	100.62
10804,	101.01
10803,	101.19
10802,	101.12
10801,	101.21
10800,	100.71
10799,	99.57
10798,	99.39
10797,	99.30
10796,	99.46
10795,	99.38
10794,	98.96
10793,	97.92
10792,	96.95
10791,	96.98
10790,	97.00
10789,	96.75
10788,	96.96
10787,	96.73
10786,	96.09
10785,	95.72
10784,	96.74
10783,	97.56
10782,	98.20
10781,	98.66
10780,	98.43
10779,	97.91
10778,	97.39
10777,	97.51
10776,	97.45
10775,	96.93
10774,	96.62
10773,	96.63
10772,	96.43
10771,	96.42
10770,	95.88
10769,	95.21
10768,	94.89
10767,	95.59
10766,	95.28
10765,	94.88
10764,	94.19
10763,	93.78
10762,	93.76
10761,	93.41
10760,	93.03
10759,	92.80
10758,	92.56
10757,	92.72
10756,	91.98
10755,	92.19
10754,	92.38
10753,	92.35
10752,	91.80
10751,	91.15
10750,	92.15
10749,	92.27
10748,	92.08
10747,	91.09
10746,	90.61
10745,	90.10
10744,	90.04
10743,	89.94
10742,	90.22
10741,	90.04
10740,	89.72
10739,	89.66
10738,	89.80
10737,	90.26
10736,	89.92
10735,	89.54
10734,	89.47
10733,	89.94
10732,	89.46
10731,	88.90
10730,	88.48
10729,	87.47
10728,	87.20
10727,	85.93
10726,	85.09
10725,	84.78
10724,	84.24
10723,	83.72
10722,	82.91
10721,	82.79
10720,	83.47
10719,	83.24
10718,	83.37
10717,	84.15
10716,	85.03
10715,	84.79
10714,	84.67
10713,	84.22
10712,	84.10
10711,	84.39
10710,	84.22
10709,	83.51
10708,	83.25
10707,	83.36
10706,	83.43
10705,	83.12
10704,	83.31
10703,	83.77
10702,	83.38
10701,	83.66
10700,	83.64
10699,	83.15
10698,	84.28
10697,	84.65
10696,	84.19
10695,	84.06
10694,	84.17
10693,	85.08
10692,	85.95
10691,	86.89
10690,	86.85
10689,	86.47
10688,	85.16
10687,	84.32
10686,	84.30
10685,	83.86
10684,	83.91
10683,	82.83
10682,	81.66
10681,	81.91
10680,	81.86
10679,	81.91
10678,	82.62
10677,	82.29
10676,	81.79
10675,	81.36
10674,	82.07
10673,	82.52
10672,	82.30
10671,	82.79
10670,	83.04
10669,	82.83
10668,	82.09
10667,	80.96
10666,	80.95
10665,	81.52
10664,	81.86
10663,	81.08
10662,	81.21
10661,	81.12
10660,	80.99
10659,	79.24
10658,	77.84
10657,	76.96
10656,	76.20
10655,	75.33
10654,	75.18
10653,	74.76
10652,	75.42
10651,	75.82
10650,	76.20
10649,	77.28
10648,	77.08
10647,	77.18
10646,	77.19
10645,	77.02
10644,	78.05
10643,	78.07
10642,	78.04
10641,	77.77
10640,	77.65
10639,	77.82
10638,	78.00
10637,	77.03
10636,	76.98
10635,	77.79
10634,	77.69
10633,	76.34
10632,	75.23
10631,	74.42
10630,	74.55
10629,	74.45
10628,	74.06
10627,	73.00
10626,	71.23
10625,	71.78
10624,	72.92
10623,	72.94
10622,	72.72
10621,	72.89
10620,	73.47
10619,	74.02
10618,	73.97
10617,	74.76
10616,	76.64
10615,	77.05
10614,	76.51
10613,	76.00
10612,	76.15
10611,	74.58
10610,	73.88
10609,	74.45
10608,	75.48
10607,	76.25
10606,	76.29
10605,	76.17
10604,	77.36
10603,	78.52
10602,	77.84
10601,	77.84
10600,	76.55
10599,	74.61
10598,	72.77
10597,	69.29
10596,	70.25
10595,	72.25
10594,	72.16
10593,	73.52
10592,	75.46
10591,	76.96
10590,	76.90
10589,	75.44
10588,	76.53
10587,	77.85
10586,	78.60
10585,	79.44
10584,	79.83
10583,	79.47
10582,	78.60
10581,	79.37
10580,	81.44
10579,	81.52
10578,	81.81
10577,	80.27
10576,	81.46
10575,	82.77
10574,	83.04
10573,	84.27
10572,	85.38
10571,	85.83
10570,	85.67
10569,	85.88
10568,	86.73
10567,	86.89
10566,	87.64
10565,	88.24
10564,	88.53
10563,	88.49
10562,	88.52
10561,	88.76
10560,	89.39
10559,	89.79
10558,	90.07
10557,	89.63
10556,	89.63
10555,	89.92
10554,	89.77
10553,	87.98
10552,	86.99
10551,	87.06
10550,	87.42
10549,	87.54
10548,	87.29
10547,	86.91
10546,	87.86
10545,	88.33
10544,	88.69
10543,	88.75
10542,	88.51
10541,	89.44
10540,	90.00
10539,	90.04
10538,	90.23
10537,	89.71
10536,	89.50
10535,	88.90
10534,	89.35
10533,	87.99
10532,	88.03
10531,	87.76
10530,	87.44
10529,	86.37
10528,	86.47
10527,	86.54
10526,	86.73
10525,	86.94
10524,	86.10
10523,	87.01
10522,	86.33
10521,	85.90
10520,	86.24
10519,	86.77
10518,	85.75
10517,	85.02
10516,	85.69
10515,	86.79
10514,	87.62
10513,	88.17
10512,	89.37
10511,	90.04
10510,	89.95
10509,	89.83
10508,	89.65
10507,	90.92
10506,	91.68
10505,	91.65
10504,	91.92
10503,	91.70
10502,	92.40
10501,	92.68
10500,	92.63
10499,	92.82
10498,	93.46
10497,	93.00
10496,	92.06
10495,	91.60
10494,	91.25
10493,	91.89
10492,	91.18
10491,	90.23
10490,	90.58
10489,	91.38
10488,	90.61
10487,	89.20
10486,	89.72
10485,	90.54
10484,	90.81
10483,	90.52
10482,	90.48
10481,	90.55
10480,	90.84
10479,	91.73
10478,	91.95
10477,	91.65
10476,	92.65
10475,	93.22
10474,	93.81
10473,	93.27
10472,	92.94
10471,	93.24
10470,	94.32
10469,	94.91
10468,	95.90
10467,	96.39
10466,	96.41
10465,	97.07
10464,	97.42
10463,	97.89
10462,	98.07
10461,	98.33
10460,	98.26
10459,	97.67
10458,	97.64
10457,	97.21
10456,	97.15
10455,	97.12
10454,	96.93
10453,	96.81
10452,	97.66
10451,	97.97
10450,	98.12
10449,	97.46
10448,	97.83
10447,	97.20
10446,	96.46
10445,	96.26
10444,	96.37
10443,	95.72
10442,	95.70
10441,	94.55
10440,	93.56
10439,	93.03
10438,	92.67
10437,	93.09
10436,	93.38
10435,	93.19
10434,	93.24
10433,	92.52
10432,	93.12
10431,	93.41
10430,	94.16
10429,	94.77
10428,	95.50
10427,	95.63
10426,	95.63
10425,	95.19
10424,	94.90
10423,	94.76
10422,	94.95
10421,	94.87
10420,	94.13
10419,	94.22
10418,	94.95
10417,	93.38
10416,	92.70
10415,	93.64
10414,	94.20
10413,	94.98
10412,	95.54
10411,	95.51
10410,	94.89
10409,	94.49
10408,	94.30
10407,	94.93
10406,	95.92
10405,	95.35
10404,	95.07
10403,	95.07
10402,	94.57
10401,	94.00
10400,	93.34
10399,	92.70
10398,	92.63
10397,	93.36
10396,	93.94
10395,	93.99
10394,	93.92
10393,	93.41
10392,	92.99
10391,	93.47
10390,	91.83
10389,	89.93
10388,	89.48
10387,	90.21
10386,	92.06
10385,	92.80
10384,	93.12
10383,	93.52
10382,	94.95
10381,	95.76
10380,	95.18
10379,	94.24
10378,	94.55
10377,	95.77
10376,	95.38
10375,	96.88
10374,	97.63
10373,	99.03
10372,	99.61
10371,	98.94
10370,	98.08
10369,	97.71
10368,	97.33
10367,	97.25
10366,	97.01
10365,	97.32
10364,	96.23
10363,	96.67
10362,	97.24
10361,	97.81
10360,	97.95
10359,	98.32
10358,	98.65
10357,	98.26
10356,	99.05
10355,	100.42
10354,	101.20
10353,	102.12
10352,	102.76
10351,	102.59
10350,	102.63
10349,	102.94
10348,	103.46
10347,	103.26
10346,	103.57
10345,	104.36
10344,	104.59
10343,	104.60
10342,	104.47
10341,	104.04
10340,	104.97
10339,	105.94
10338,	105.85
10337,	106.16
10336,	105.34
10335,	104.89
10334,	105.05
10333,	105.10
10332,	104.67
10331,	104.86
10330,	104.37
10329,	104.00
10328,	103.51
10327,	103.69
10326,	102.79
10325,	102.03
10324,	101.72
10323,	101.27
10322,	100.80
10321,	100.78
10320,	100.56
10319,	101.24
10318,	100.78
10317,	100.63
10316,	101.53
10315,	101.57
10314,	101.65
10313,	101.55
10312,	101.02
10311,	100.14
10310,	99.89
10309,	100.68
10308,	100.78
10307,	101.42
10306,	101.51
10305,	101.10
10304,	100.39
10303,	99.66
10302,	99.50
10301,	99.63
10300,	99.84
10299,	99.21
10298,	98.49
10297,	98.25
10296,	98.00
10295,	98.39
10294,	99.05
10293,	99.32
10292,	98.99
10291,	98.65
10290,	98.70
10289,	99.71
10288,	99.32
10287,	98.38
10286,	98.13
10285,	98.14
10284,	98.45
10283,	97.98
10282,	98.60
10281,	99.79
10280,	100.65
10279,	101.40
10278,	102.44
10277,	103.61
10276,	103.71
10275,	103.63
10274,	103.65
10273,	103.53
10272,	103.54
10271,	103.20
10270,	102.92
10269,	102.89
10268,	103.01
10267,	102.55
10266,	102.51
10265,	102.41
10264,	102.40
10263,	102.38
10262,	102.43
10261,	101.98
10260,	101.63
10259,	101.69
10258,	102.03
10257,	102.18
10256,	101.62
10255,	101.13
10254,	100.44
10253,	100.93
10252,	101.22
10251,	100.80
10250,	101.22
10249,	102.47
10248,	103.99
10247,	103.93
10246,	103.86
10245,	103.80
10244,	104.74
10243,	105.15
10242,	105.04
10241,	105.21
10240,	106.34
10239,	106.97
10238,	106.66
10237,	107.10
10236,	107.58
10235,	107.32
10234,	107.39
10233,	107.66
10232,	107.93
10231,	107.67
10230,	108.02
10229,	108.12
10228,	108.37
10227,	107.76
10226,	107.26
10225,	106.48
10224,	106.30
10223,	105.97
10222,	106.14
10221,	105.92
10220,	105.78
10219,	105.20
10218,	105.13
10217,	104.62
10216,	103.95
10215,	103.50
10214,	103.27
10213,	103.10
10212,	103.06
10211,	103.41
10210,	103.30
10209,	103.90
10208,	104.20
10207,	103.84
10206,	104.57
10205,	104.99
10204,	104.82
10203,	104.01
10202,	103.53
10201,	103.32
10200,	103.18
10199,	103.29
10198,	103.74
10197,	103.70
10196,	103.71
10195,	103.22
10194,	102.86
10193,	102.67
10192,	102.31
10191,	102.36
10190,	102.59
10189,	102.24
10188,	101.66
10187,	101.59
10186,	101.50
10185,	101.24
10184,	100.86
10183,	100.52
10182,	100.73
10181,	101.23
10180,	101.20
10179,	100.74
10178,	100.02
10177,	99.32
10176,	98.86
10175,	98.74
10174,	98.81
10173,	98.94
10172,	98.69
10171,	98.70
10170,	98.96
10169,	99.00
10168,	98.68
10167,	98.07
10166,	98.53
10165,	98.01
10164,	97.01
10163,	97.04
10162,	97.25
10161,	96.85
10160,	96.63
10159,	97.28
10158,	97.74
10157,	97.65
10156,	98.34
10155,	97.94
10154,	99.21
10153,	99.33
10152,	100.46
10151,	101.44
10150,	101.70
10149,	102.26
10148,	102.34
10147,	102.39
10146,	102.23
10145,	101.94
10144,	100.91
10143,	99.74
10142,	99.40
10141,	99.58
10140,	99.98
10139,	100.08
10138,	100.39
10137,	100.66
10136,	101.51
10135,	99.99
10134,	100.13
10133,	101.13
10132,	101.25
10131,	101.66
10130,	101.41
10129,	101.27
10128,	100.65
10127,	99.89
10126,	100.38
10125,	99.99
10124,	98.68
10123,	97.92
10122,	97.62
10121,	96.99
10120,	97.15
10119,	96.97
10118,	97.18
10117,	96.93
10116,	96.45
10115,	96.90
10114,	97.60
10113,	98.07
10112,	98.12
10111,	98.19
10110,	98.50
