Days,Open,High,Low,Close,Volume
23417,	3937.6,	3949.13,	3901.57,	3910.52,	4645340000.00
23416,	3916.48,	3955.31,	3914.16,	3940.59,	4311380000.00
23415,	3913.14,	3930.12,	3886.75,	3913.1,	7725050000.00
23414,	3953.5,	3969.62,	3910.86,	3915.46,	4043170000.00
23413,	3949.57,	3983.87,	3935.74,	3974.12,	4541620000.00
23412,	3973.59,	3981.04,	3953.44,	3962.71,	4604870000.00
23411,	3942.96,	3970.08,	3923.54,	3968.94,	4882190000.00
23410,	3924.52,	3944.99,	3915.21,	3943.34,	4469240000.00
23409,	3915.54,	3960.27,	3915.54,	3939.34,	5300010000.00
23408,	3891.99,	3917.35,	3885.73,	3898.81,	5827250000.00
23407,	3851.93,	3903.76,	3851.93,	3875.44,	5496340000.00
23406,	3844.39,	3881.06,	3819.25,	3821.35,	5852240000.00
23405,	3793.58,	3851.69,	3730.19,	3841.94,	6842570000.00
23404,	3818.53,	3843.67,	3723.34,	3768.47,	7142240000.00
23403,	3863.99,	3874.47,	3818.86,	3819.72,	6150790000.00
23402,	3903.64,	3906.41,	3868.57,	3870.29,	5493690000.00
23401,	3842.51,	3914.5,	3842.51,	3901.82,	5071540000.00
23400,	3839.66,	3861.08,	3789.54,	3811.15,	6512950000.00
23399,	3915.8,	3925.02,	3814.04,	3829.34,	6513060000.00
23398,	3873.71,	3928.65,	3859.6,	3925.43,	5942350000.00
23397,	3857.07,	3895.98,	3805.59,	3881.37,	6280650000.00
23396,	3885.55,	3902.92,	3874.71,	3876.5,	5870190000.00
23395,	3921.16,	3930.41,	3903.07,	3906.71,	4823940000.00
23394,	3915.86,	3921.98,	3885.03,	3913.97,	4773430000.00
23393,	3918.5,	3933.61,	3900.43,	3931.33,	4718280000.00
23392,	3939.61,	3950.43,	3923.85,	3932.59,	5037360000.00
23391,	3911.65,	3937.23,	3905.78,	3934.83,	4119260000.00
23390,	3916.4,	3925.99,	3890.39,	3916.38,	4570080000.00
23389,	3920.78,	3931.5,	3884.94,	3909.88,	4815380000.00
23388,	3910.49,	3918.35,	3902.64,	3911.23,	4554610000.00
23387,	3892.59,	3915.77,	3892.59,	3915.59,	4635030000.00
23386,	3878.3,	3894.56,	3874.93,	3886.83,	4838580000.00
23385,	3836.66,	3872.42,	3836.66,	3871.74,	4856670000.00
23384,	3840.27,	3847.51,	3816.68,	3830.17,	4846900000.00
23383,	3791.84,	3843.09,	3791.84,	3826.31,	5495370000.00
23382,	3731.17,	3784.32,	3725.62,	3773.86,	5392870000.00
23381,	3778.05,	3778.05,	3694.12,	3714.24,	6612570000.00
23380,	3755.75,	3830.5,	3755.75,	3787.38,	6937960000.00
23379,	3836.83,	3836.83,	3732.48,	3750.77,	9878040000.00
23378,	3862.96,	3870.9,	3847.78,	3849.62,	6029090000.00
23377,	3851.68,	3859.23,	3797.16,	3855.36,	6955860000.00
23376,	3844.24,	3852.31,	3830.41,	3841.47,	5080430000.00
23375,	3857.46,	3861.45,	3845.05,	3853.07,	4484460000.00
23374,	3816.22,	3859.75,	3816.22,	3851.85,	4551790000.00
23373,	3781.88,	3804.53,	3780.37,	3798.91,	4982940000.00
23372,	3788.73,	3788.73,	3749.62,	3768.25,	5353060000.00
23371,	3814.98,	3823.6,	3792.86,	3795.54,	5180140000.00
23370,	3802.23,	3820.96,	3791.5,	3809.84,	4590420000.00
23369,	3801.62,	3810.78,	3776.51,	3801.19,	4977210000.00
23368,	3803.14,	3817.86,	3789.02,	3799.61,	4450500000.00
23367,	3815.05,	3826.69,	3783.6,	3824.68,	4764180000.00
23366,	3764.71,	3811.55,	3764.71,	3803.79,	5080870000.00
23365,	3712.2,	3783.04,	3705.34,	3748.14,	6049970000.00
23364,	3698.02,	3737.83,	3695.07,	3726.86,	4582620000.00
23363,	3764.61,	3769.99,	3662.71,	3700.65,	5006680000.00
23362,	3733.27,	3760.2,	3726.88,	3756.07,	3172510000.00
23361,	3736.19,	3744.63,	3730.21,	3732.04,	3145200000.00
23360,	3750.01,	3756.12,	3723.31,	3727.04,	3387030000.00
23359,	3723.03,	3740.51,	3723.03,	3735.36,	3527460000.00
23358,	3694.03,	3703.82,	3689.32,	3703.06,	1885090000.00
23357,	3693.42,	3711.24,	3689.28,	3690.01,	3772630000.00
23356,	3698.08,	3698.26,	3676.16,	3687.26,	4023940000.00
23355,	3684.28,	3702.9,	3636.48,	3694.92,	4732160000.00
23354,	3722.39,	3726.7,	3685.84,	3709.41,	7068340000.00
23353,	3713.65,	3725.12,	3710.87,	3722.48,	4184930000.00
23352,	3696.25,	3711.27,	3688.57,	3701.17,	4056950000.00
23351,	3666.41,	3695.29,	3659.62,	3694.62,	4360280000.00
23350,	3675.27,	3697.61,	3645.84,	3647.49,	4594920000.00
23349,	3656.08,	3665.91,	3633.4,	3663.46,	4367150000.00
23348,	3659.13,	3678.49,	3645.18,	3668.1,	4618240000.00
23347,	3705.98,	3712.39,	3660.54,	3672.82,	5209940000.00
23346,	3683.05,	3708.45,	3678.83,	3702.25,	4549670000.00
23345,	3694.73,	3697.41,	3678.88,	3691.96,	4788560000.00
23344,	3670.94,	3699.2,	3670.94,	3699.12,	5086370000.00
23343,	3668.28,	3682.73,	3657.17,	3666.72,	5091760000.00
23342,	3653.78,	3670.96,	3644.84,	3669.01,	5029620000.00
23341,	3645.87,	3678.45,	3645.87,	3662.45,	5403660000.00
23340,	3634.18,	3634.18,	3594.39,	3621.63,	6291400000.00
23339,	3638.55,	3644.31,	3629.33,	3638.35,	2778450000.00
23338,	3635.5,	3635.5,	3617.76,	3629.65,	4902560000.00
23337,	3594.52,	3642.31,	3594.52,	3635.41,	6267570000.00
23336,	3566.82,	3589.81,	3552.77,	3577.59,	5036290000.00
23335,	3579.31,	3581.23,	3556.85,	3557.54,	4218970000.00
23334,	3559.41,	3585.22,	3543.84,	3581.87,	4347200000.00
23333,	3612.09,	3619.09,	3567.33,	3567.79,	5274450000.00
23332,	3610.31,	3623.11,	3588.68,	3609.53,	4799570000.00
23331,	3600.16,	3628.51,	3600.16,	3626.91,	5281980000.00
23330,	3552.57,	3593.66,	3552.57,	3585.15,	4709670000.00
23329,	3562.67,	3569.02,	3518.58,	3537.01,	4890120000.00
23328,	3563.22,	3581.16,	3557,	3572.66,	4609970000.00
23327,	3543.26,	3557.22,	3511.91,	3545.53,	6024230000.00
23326,	3583.04,	3645.99,	3547.48,	3550.5,	8556610000.00
23325,	3508.34,	3521.58,	3484.34,	3509.44,	4833950000.00
23324,	3485.74,	3529.05,	3485.74,	3510.45,	4841190000.00
23323,	3406.46,	3486.25,	3405.17,	3443.44,	4783040000.00
23322,	3336.25,	3389.49,	3336.25,	3369.16,	4220070000.00
23321,	3296.2,	3330.14,	3279.74,	3310.24,	4310590000.00
23320,	3293.59,	3304.93,	3233.94,	3269.96,	4840450000.00
23319,	3277.17,	3341.05,	3259.82,	3310.11,	4903070000.00
23318,	3342.48,	3342.48,	3268.89,	3271.03,	5129860000.00
23317,	3403.15,	3409.51,	3388.71,	3390.68,	3946990000.00
23316,	3441.42,	3441.42,	3364.86,	3400.97,	3988080000.00
23315,	3464.9,	3466.46,	3440.45,	3465.39,	3646570000.00
23314,	3438.5,	3460.53,	3415.34,	3453.49,	4163630000.00
23313,	3439.91,	3464.86,	3433.06,	3435.56,	4097750000.00
23312,	3439.38,	3476.93,	3435.65,	3443.12,	3901260000.00
23311,	3493.66,	3502.42,	3419.93,	3426.92,	4086200000.00
23310,	3493.5,	3515.76,	3480.45,	3483.81,	4675890000.00
23309,	3453.72,	3489.08,	3440.89,	3483.34,	3717640000.00
23308,	3515.47,	3527.94,	3480.55,	3488.67,	3840630000.00
23307,	3534.01,	3534.01,	3500.86,	3511.93,	3605150000.00
23306,	3500.02,	3549.85,	3499.61,	3534.22,	3428970000.00
23305,	3459.67,	3482.34,	3458.07,	3477.14,	3939060000.00
23304,	3434.28,	3447.28,	3428.15,	3446.83,	3856190000.00
23303,	3384.56,	3426.26,	3384.56,	3419.44,	3807830000.00
23302,	3408.74,	3431.56,	3354.54,	3360.97,	4443380000.00
23301,	3367.27,	3409.57,	3367.27,	3408.6,	3686920000.00
23300,	3338.94,	3369.1,	3323.69,	3348.42,	3961550000.00
23299,	3385.87,	3397.18,	3361.39,	3380.8,	4070530000.00
23298,	3341.21,	3393.56,	3340.47,	3363,	4722530000.00
23297,	3350.92,	3357.92,	3327.54,	3335.47,	3651880000.00
23296,	3333.9,	3360.74,	3332.91,	3351.6,	3946060000.00
23295,	3236.66,	3306.88,	3228.44,	3298.46,	3792220000.00
23294,	3226.14,	3278.7,	3209.45,	3246.59,	4599470000.00
23293,	3320.11,	3323.35,	3232.57,	3236.92,	4364500000.00
23292,	3295.75,	3320.31,	3270.95,	3315.57,	3963300000.00
23291,	3285.57,	3285.57,	3229.1,	3281.06,	4828350000.00
23290,	3357.38,	3362.27,	3292.4,	3319.47,	7068700000.00
23289,	3346.86,	3375.17,	3328.82,	3357.01,	4371940000.00
23288,	3411.23,	3428.92,	3384.45,	3385.49,	4710030000.00
23287,	3407.73,	3419.48,	3389.25,	3401.2,	4051460000.00
23286,	3363.56,	3402.93,	3363.56,	3383.54,	3832130000.00
23285,	3352.7,	3368.95,	3310.47,	3340.97,	3704450000.00
23284,	3412.56,	3425.55,	3329.25,	3339.19,	4192250000.00
23283,	3369.82,	3424.77,	3366.84,	3398.96,	3920830000.00
23282,	3371.88,	3379.97,	3329.27,	3331.84,	4665600000.00
23281,	3453.6,	3479.15,	3349.63,	3426.96,	4431440000.00
23280,	3564.74,	3564.85,	3427.41,	3455.06,	4898680000.00
23279,	3543.76,	3588.11,	3535.23,	3580.84,	4285190000.00
23278,	3507.44,	3528.03,	3494.6,	3526.65,	4083110000.00
23277,	3509.73,	3514.77,	3493.25,	3500.31,	4342290000.00
23276,	3494.69,	3509.23,	3484.32,	3508.01,	3855880000.00
23275,	3485.14,	3501.38,	3468.35,	3484.55,	3929560000.00
23274,	3449.97,	3481.07,	3444.15,	3478.73,	3754360000.00
23273,	3435.95,	3444.21,	3425.84,	3443.62,	3619300000.00
23272,	3418.09,	3432.09,	3413.13,	3431.28,	3728690000.00
23271,	3386.01,	3399.96,	3379.31,	3397.16,	3705420000.00
23270,	3360.48,	3390.8,	3354.69,	3385.51,	3642850000.00
23269,	3392.51,	3399.54,	3369.66,	3374.85,	3884480000.00
23268,	3387.04,	3395.06,	3370.15,	3389.78,	3881310000.00
23267,	3380.86,	3387.59,	3379.22,	3381.99,	3671290000.00
23266,	3368.66,	3378.51,	3361.64,	3372.85,	3193400000.00
23265,	3372.95,	3387.24,	3363.35,	3373.43,	3648810000.00
23264,	3355.46,	3387.89,	3355.46,	3380.35,	3768560000.00
23263,	3370.34,	3381.01,	3326.44,	3333.69,	5087650000.00
23262,	3356.04,	3363.29,	3335.44,	3360.47,	4318570000.00
23261,	3340.05,	3352.54,	3328.72,	3351.28,	4104860000.00
23260,	3323.17,	3351.03,	3318.14,	3349.16,	4267490000.00
23259,	3317.37,	3330.77,	3317.37,	3327.77,	4732220000.00
23258,	3289.92,	3306.84,	3286.37,	3306.51,	4621670000.00
23257,	3288.26,	3302.73,	3284.53,	3294.61,	4643640000.00
23256,	3270.45,	3272.17,	3220.26,	3271.12,	5117260000.00
23255,	3231.76,	3250.92,	3204.13,	3246.22,	4254010000.00
23254,	3227.22,	3264.74,	3227.22,	3258.44,	4676300000.00
23253,	3234.27,	3243.72,	3216.17,	3218.44,	4027890000.00
23252,	3219.84,	3241.43,	3214.25,	3239.41,	3963910000.00
23251,	3218.58,	3227.26,	3200.05,	3215.63,	3894900000.00
23250,	3271.64,	3279.99,	3222.66,	3235.66,	4290460000.00
23249,	3254.86,	3279.32,	3253.1,	3276.02,	4255190000.00
23248,	3268.52,	3277.29,	3247.77,	3257.3,	4547960000.00
23247,	3224.29,	3258.61,	3215.16,	3251.84,	3971200000.00
23246,	3224.21,	3233.52,	3205.65,	3224.73,	3993830000.00
23245,	3208.36,	3220.39,	3198.59,	3215.57,	3961230000.00
23244,	3225.98,	3238.28,	3200.76,	3226.56,	4669760000.00
23243,	3141.11,	3200.95,	3127.66,	3197.52,	4476170000.00
23242,	3205.08,	3235.32,	3149.43,	3155.22,	4890780000.00
23241,	3152.47,	3186.82,	3136.22,	3185.04,	4515340000.00
23240,	3176.17,	3179.78,	3115.7,	3152.05,	4829020000.00
23239,	3153.07,	3171.8,	3136.53,	3169.94,	4927700000.00
23238,	3166.44,	3184.15,	3142.93,	3145.32,	4563700000.00
23237,	3155.29,	3182.59,	3155.29,	3179.72,	4736450000.00
23236,	3143.64,	3165.81,	3124.52,	3130.01,	4190830000.00
23235,	3105.92,	3128.44,	3101.17,	3115.86,	4443130000.00
23234,	3050.2,	3111.51,	3047.83,	3100.29,	4696280000.00
23233,	3018.59,	3053.89,	2999.74,	3053.24,	4462770000.00
23232,	3073.2,	3073.73,	3004.63,	3009.05,	8098120000.00
23231,	3046.6,	3086.25,	3024.01,	3083.76,	4815420000.00
23230,	3114.4,	3115.01,	3032.13,	3050.33,	5587200000.00
23229,	3138.7,	3154.9,	3127.12,	3131.29,	4704830000.00
23228,	3094.42,	3120.92,	3079.39,	3117.86,	4665380000.00
23227,	3140.29,	3155.53,	3083.11,	3097.74,	8327780000.00
23226,	3101.64,	3120,	3093.51,	3115.34,	4429030000.00
23225,	3136.13,	3141.16,	3108.03,	3113.49,	4549390000.00
23224,	3131,	3153.45,	3076.06,	3124.74,	5829240000.00
23223,	2993.76,	3079.76,	2965.66,	3066.59,	5740660000.00
23222,	3071.04,	3088.42,	2984.47,	3041.31,	5832250000.00
23221,	3123.53,	3123.53,	2999.49,	3002.1,	7018890000.00
23220,	3213.42,	3223.27,	3181.49,	3190.14,	6570840000.00
23219,	3213.32,	3222.71,	3193.11,	3207.18,	6382620000.00
23218,	3199.92,	3233.13,	3196,	3232.39,	8437380000.00
23217,	3163.84,	3211.72,	3163.84,	3193.93,	8617590000.00
23216,	3111.56,	3128.91,	3090.41,	3112.35,	6428130000.00
23215,	3098.9,	3130.94,	3098.9,	3122.87,	5989560000.00
23214,	3064.78,	3081.07,	3051.64,	3080.82,	5187230000.00
23213,	3038.78,	3062.18,	3031.54,	3055.73,	4673410000.00
23212,	3025.17,	3049.17,	2998.61,	3044.31,	7275080000.00
23211,	3046.61,	3068.67,	3023.4,	3029.73,	5402670000.00
23210,	3015.65,	3036.25,	2969.75,	3036.13,	6371230000.00
23209,	3004.08,	3021.72,	2988.17,	2991.77,	5837060000.00
23208,	2948.05,	2956.76,	2933.59,	2955.45,	3952800000.00
23207,	2969.95,	2978.5,	2938.57,	2948.51,	4966940000.00
23206,	2953.63,	2980.29,	2953.63,	2971.61,	4992970000.00
23205,	2948.59,	2964.21,	2922.35,	2922.94,	4969330000.00
23204,	2913.86,	2968.09,	2913.86,	2953.91,	6364290000.00
23203,	2829.95,	2865.01,	2816.78,	2863.7,	5477040000.00
23202,	2794.54,	2852.8,	2766.64,	2852.5,	5641920000.00
23201,	2865.86,	2874.14,	2793.15,	2820,	6143130000.00
23200,	2939.5,	2945.82,	2869.59,	2870.12,	5107710000.00
23199,	2915.46,	2944.25,	2903.44,	2930.19,	4807320000.00
23198,	2908.83,	2932.16,	2902.88,	2929.8,	4857160000.00
23197,	2878.26,	2901.92,	2876.48,	2881.19,	5164640000.00
23196,	2883.14,	2891.11,	2847.65,	2848.42,	4861920000.00
23195,	2868.88,	2898.23,	2863.55,	2868.44,	5129590000.00
23194,	2815.01,	2844.24,	2797.85,	2842.74,	4723140000.00
23193,	2869.09,	2869.09,	2821.61,	2830.71,	4753160000.00
23192,	2930.91,	2930.91,	2892.47,	2912.43,	6523120000.00
23191,	2918.46,	2954.86,	2912.16,	2939.51,	6620140000.00
23190,	2909.96,	2921.15,	2860.71,	2863.39,	5672880000.00
23189,	2854.65,	2887.72,	2852.89,	2878.48,	5194260000.00
23188,	2812.64,	2842.71,	2791.76,	2836.74,	5374480000.00
23187,	2810.42,	2844.9,	2794.26,	2797.8,	5756520000.00
23186,	2787.89,	2815.1,	2775.95,	2799.31,	5049660000.00
23185,	2784.81,	2785.54,	2727.1,	2736.56,	5075830000.00
23184,	2845.62,	2868.98,	2820.43,	2823.16,	5220160000.00
23183,	2842.43,	2879.22,	2830.88,	2874.56,	5792140000.00
23182,	2799.34,	2806.51,	2764.32,	2799.55,	5179990000.00
23181,	2795.64,	2801.88,	2761.54,	2783.36,	5203390000.00
23180,	2805.1,	2851.85,	2805.1,	2846.06,	5567400000.00
23179,	2782.46,	2782.46,	2721.17,	2761.63,	5274310000.00
23178,	2776.99,	2818.57,	2762.36,	2789.82,	7880140000.00
23177,	2685,	2760.75,	2663.3,	2749.98,	5856370000.00
23176,	2738.65,	2756.89,	2657.67,	2659.41,	7040720000.00
23175,	2578.28,	2676.85,	2574.57,	2663.68,	6391860000.00
23174,	2514.92,	2538.18,	2459.96,	2488.65,	6087190000.00
23173,	2458.54,	2533.22,	2455.79,	2526.9,	6454990000.00
23172,	2498.08,	2522.75,	2447.49,	2470.5,	5947900000.00
23171,	2614.69,	2641.39,	2571.15,	2584.59,	6568290000.00
23170,	2558.98,	2631.8,	2545.28,	2626.65,	5746220000.00
23169,	2555.87,	2615.91,	2520.02,	2541.47,	6194330000.00
23168,	2501.29,	2637.01,	2500.72,	2630.07,	7753160000.00
23167,	2457.77,	2571.42,	2407.53,	2475.56,	8285670000.00
23166,	2344.44,	2449.71,	2344.44,	2447.33,	7547350000.00
23165,	2290.71,	2300.73,	2191.86,	2237.4,	7402180000.00
23164,	2431.94,	2453.01,	2295.56,	2304.92,	9044690000.00
23163,	2393.48,	2466.97,	2319.78,	2409.39,	7946710000.00
23162,	2436.5,	2453.57,	2280.52,	2398.1,	8755780000.00
23161,	2425.66,	2553.93,	2367.04,	2529.19,	8358500000.00
23160,	2508.59,	2562.98,	2380.94,	2386.13,	7781540000.00
23159,	2569.99,	2711.33,	2492.37,	2711.02,	8258670000.00
23158,	2630.86,	2660.95,	2478.86,	2480.64,	8829380000.00
23157,	2825.6,	2825.6,	2707.22,	2741.38,	7374110000.00
23156,	2813.48,	2882.59,	2734,	2882.23,	7635960000.00
23155,	2863.89,	2863.89,	2734.43,	2746.56,	8423050000.00
23154,	2954.2,	2985.93,	2901.54,	2972.37,	6552140000.00
23153,	3075.7,	3083.04,	2999.83,	3023.94,	5575550000.00
23152,	3045.75,	3130.97,	3034.38,	3130.12,	5035480000.00
23151,	3096.46,	3136.72,	2976.63,	3003.37,	6355940000.00
23150,	2974.28,	3090.96,	2945.19,	3090.23,	6376400000.00
23149,	2916.9,	2959.72,	2855.84,	2954.22,	8563850000.00
23148,	3062.54,	3097.07,	2977.39,	2978.76,	7058840000.00
23147,	3139.9,	3182.51,	3108.99,	3116.39,	5478110000.00
23146,	3238.94,	3246.99,	3118.77,	3128.21,	5591510000.00
23145,	3257.61,	3259.81,	3214.65,	3225.89,	4842960000.00
23144,	3360.5,	3360.76,	3328.45,	3337.75,	3899270000.00
23143,	3380.45,	3389.15,	3341.02,	3373.23,	4007320000.00
23142,	3380.39,	3393.52,	3378.83,	3386.15,	3600150000.00
23141,	3369.04,	3375.01,	3355.61,	3370.29,	3746720000.00
23140,	3378.08,	3380.69,	3366.15,	3380.16,	3398040000.00
23139,	3365.9,	3385.09,	3360.52,	3373.94,	3498240000.00
23138,	3370.5,	3381.47,	3369.72,	3379.45,	3926380000.00
23137,	3365.87,	3375.63,	3352.72,	3357.75,	3760550000.00
23136,	3318.28,	3352.26,	3317.77,	3352.09,	3450350000.00
23135,	3335.54,	3341.42,	3322.12,	3327.71,	3730650000.00
23134,	3344.92,	3347.96,	3334.39,	3345.78,	3868370000.00
23133,	3324.91,	3337.58,	3313.75,	3334.69,	4117730000.00
23132,	3280.61,	3306.92,	3280.61,	3297.59,	3995320000.00
23131,	3235.66,	3268.44,	3235.66,	3248.92,	3757910000.00
23130,	3282.33,	3282.33,	3214.68,	3225.52,	4527830000.00
23129,	3256.45,	3285.91,	3242.8,	3283.66,	3787250000.00
23128,	3289.46,	3293.47,	3271.89,	3273.4,	3584500000.00
23127,	3255.35,	3285.78,	3253.22,	3276.24,	3526720000.00
23126,	3247.16,	3258.85,	3234.5,	3243.63,	3823100000.00
23125,	3333.1,	3333.18,	3281.53,	3295.47,	3707130000.00
23124,	3315.77,	3326.88,	3301.87,	3325.54,	3764860000.00
23123,	3330.02,	3337.77,	3320.04,	3321.75,	3619850000.00
23122,	3321.03,	3329.79,	3316.61,	3320.79,	4105340000.00
23121,	3323.66,	3329.88,	3318.86,	3329.62,	3698170000.00
23120,	3302.97,	3317.11,	3302.82,	3316.81,	3535080000.00
23119,	3282.27,	3298.66,	3280.69,	3289.29,	3716840000.00
23118,	3285.35,	3294.25,	3277.19,	3283.15,	3665130000.00
23117,	3271.13,	3288.13,	3268.43,	3288.13,	3456380000.00
23116,	3281.81,	3282.99,	3260.86,	3265.35,	3212970000.00
23115,	3266.03,	3275.58,	3263.67,	3274.7,	3638390000.00
23114,	3238.59,	3267.07,	3236.67,	3253.05,	3720890000.00
23113,	3241.86,	3244.91,	3232.43,	3237.18,	3420380000.00
23112,	3217.55,	3246.84,	3214.64,	3246.28,	3674070000.00
23111,	3226.36,	3246.15,	3222.34,	3234.85,	3461290000.00
23110,	3244.67,	3258.14,	3235.53,	3257.85,	3458250000.00
23109,	3215.18,	3231.72,	3212.03,	3230.78,	2893810000.00
23108,	3240.09,	3240.92,	3216.57,	3221.29,	3013290000.00
23107,	3247.23,	3247.93,	3234.37,	3240.02,	2428670000.00
23106,	3227.2,	3240.08,	3227.2,	3239.91,	2160680000.00
23105,	3225.45,	3226.43,	3220.51,	3223.38,	1296540000.00
23104,	3226.05,	3227.78,	3222.3,	3224.01,	3060610000.00
23103,	3223.33,	3225.65,	3216.03,	3221.22,	6454270000.00
23102,	3192.32,	3205.48,	3192.32,	3205.37,	3720450000.00
23101,	3195.21,	3198.48,	3191.14,	3191.14,	4014080000.00
23100,	3195.4,	3198.22,	3191.03,	3192.52,	3837540000.00
23099,	3183.63,	3197.71,	3183.63,	3191.45,	4051790000.00
23098,	3166.65,	3182.68,	3156.51,	3168.8,	3736870000.00
23097,	3141.23,	3176.28,	3138.47,	3168.57,	3990690000.00
23096,	3135.75,	3143.98,	3133.21,	3141.63,	3252540000.00
23095,	3135.36,	3142.12,	3126.09,	3132.52,	3343790000.00
23094,	3141.86,	3148.87,	3135.46,	3135.96,	3345990000.00
23093,	3134.62,	3150.6,	3134.62,	3145.91,	3479480000.00
23092,	3119.21,	3119.45,	3103.76,	3117.43,	3355750000.00
23091,	3103.5,	3119.38,	3102.53,	3112.76,	3695030000.00
23090,	3087.41,	3094.97,	3070.33,	3093.2,	3653390000.00
23089,	3143.85,	3144.31,	3110.78,	3113.87,	3268740000.00
23088,	3147.18,	3150.3,	3139.34,	3140.98,	1743020000.00
23087,	3145.49,	3154.26,	3143.41,	3153.63,	3033090000.00
23086,	3134.85,	3142.69,	3131,	3140.52,	4595590000.00
23085,	3117.44,	3133.83,	3117.44,	3133.64,	3511530000.00
23084,	3111.41,	3112.87,	3099.26,	3110.29,	3226780000.00
23083,	3108.49,	3110.11,	3094.55,	3103.54,	3720560000.00
23082,	3114.66,	3118.97,	3091.41,	3108.46,	4034890000.00
23081,	3127.45,	3127.64,	3113.47,	3120.18,	3590070000.00
23080,	3117.91,	3124.17,	3112.06,	3122.03,	3436690000.00
23079,	3107.92,	3120.46,	3104.6,	3120.46,	3335650000.00
23078,	3090.75,	3098.2,	3083.26,	3096.63,	3276070000.00
23077,	3084.18,	3098.06,	3078.8,	3094.04,	3509280000.00
23076,	3089.28,	3102.61,	3084.73,	3091.84,	3466010000.00
23075,	3080.33,	3088.33,	3075.82,	3087.01,	3035530000.00
23074,	3081.25,	3093.09,	3073.58,	3093.08,	3499150000.00
23073,	3087.02,	3097.77,	3080.23,	3085.18,	4144640000.00
23072,	3075.1,	3078.34,	3065.89,	3076.78,	4458190000.00
23071,	3080.8,	3083.95,	3072.15,	3074.62,	4486130000.00
23070,	3078.96,	3085.2,	3074.87,	3078.27,	4146850000.00
23069,	3050.72,	3066.95,	3050.72,	3066.91,	3930200000.00
23068,	3046.9,	3046.9,	3023.19,	3037.56,	4139280000.00
23067,	3039.74,	3050.1,	3025.96,	3046.77,	3776030000.00
23066,	3035.39,	3047.87,	3034.81,	3036.89,	3589930000.00
23065,	3032.12,	3044.08,	3032.12,	3039.42,	3521230000.00
23064,	3003.32,	3027.39,	3001.94,	3022.55,	3370370000.00
23063,	3014.78,	3016.07,	3000.42,	3010.29,	3692600000.00
23062,	2994.01,	3004.78,	2991.21,	3004.52,	3392870000.00
23061,	3010.73,	3014.57,	2995.04,	2995.99,	3523890000.00
23060,	2996.48,	3007.33,	2995.35,	3006.72,	3271620000.00
23059,	2996.84,	3000,	2976.31,	2986.2,	3264290000.00
23058,	3000.77,	3008.29,	2991.79,	2997.95,	3115960000.00
23057,	2989.68,	2997.54,	2985.2,	2989.69,	3222570000.00
23056,	2973.61,	3003.28,	2973.61,	2995.68,	3340740000.00
23055,	2965.81,	2972.84,	2962.94,	2966.15,	2557020000.00
23054,	2963.07,	2993.28,	2963.07,	2970.27,	3580460000.00
23053,	2918.55,	2948.46,	2917.12,	2938.13,	3217250000.00
23052,	2911.1,	2929.32,	2907.41,	2919.4,	2726820000.00
23051,	2920.4,	2925.47,	2892.66,	2893.06,	3356450000.00
23050,	2944.23,	2959.75,	2935.68,	2938.79,	2940140000.00
23049,	2918.56,	2953.74,	2918.56,	2952.01,	2990830000.00
23048,	2885.38,	2911.13,	2855.94,	2910.63,	3503640000.00
23047,	2924.78,	2924.78,	2874.93,	2887.61,	3912520000.00
23046,	2983.69,	2992.53,	2938.7,	2940.25,	3558040000.00
23045,	2967.07,	2983.85,	2967.07,	2976.74,	3247610000.00
23044,	2985.47,	2987.31,	2945.53,	2961.79,	3243650000.00
23043,	2985.73,	2987.28,	2963.71,	2977.62,	3077240000.00
23042,	2968.35,	2989.82,	2952.86,	2984.87,	3318870000.00
23041,	3002.43,	3007.98,	2957.73,	2966.6,	3868160000.00
23040,	2983.5,	2999.15,	2982.23,	2991.78,	3186590000.00
23039,	3008.42,	3016.37,	2984.68,	2992.07,	6094740000.00
23038,	3010.36,	3021.99,	3003.16,	3006.79,	3251290000.00
23037,	3001.5,	3007.83,	2978.57,	3006.73,	3435540000.00
23036,	2995.67,	3006.21,	2993.73,	3005.7,	3671840000.00
